epoch,original_scale_mse
2501,2.0424232482910156
2502,2.0424232482910156
2503,2.0424232482910156
2504,2.0424232482910156
2505,2.0424232482910156
2506,2.0424232482910156
2507,2.0424232482910156
2508,2.0424232482910156
2509,2.0424232482910156
2510,2.0424232482910156
2511,2.0424232482910156
2512,2.0424232482910156
2513,2.0424232482910156
2514,2.0424232482910156
2515,2.0424232482910156
2516,2.0424232482910156
2517,2.0424232482910156
2518,2.0424232482910156
2519,2.0424232482910156
2520,2.0424232482910156
2521,2.0424232482910156
2522,2.0424232482910156
2523,2.0424232482910156
2524,2.0424232482910156
2525,2.0424232482910156
2526,2.0424232482910156
2527,2.0424232482910156
2528,2.0424232482910156
2529,2.0424232482910156
2530,2.0424232482910156
2531,2.0424232482910156
2532,2.0424232482910156
2533,2.0424232482910156
2534,2.0424232482910156
2535,2.0424232482910156
2536,2.0424232482910156
2537,2.0424232482910156
2538,2.0424232482910156
2539,2.0424232482910156
2540,2.0424232482910156
2541,2.0424232482910156
2542,2.0424232482910156
2543,2.0424232482910156
2544,2.0424232482910156
2545,2.0424232482910156
2546,2.0424232482910156
2547,2.0424232482910156
2548,2.0424232482910156
2549,2.0424232482910156
2550,2.0424232482910156
2551,2.0424232482910156
2552,2.0424232482910156
2553,2.0424232482910156
2554,2.0424232482910156
2555,2.0424232482910156
2556,2.0424232482910156
2557,2.0424232482910156
2558,2.0424232482910156
2559,2.0424232482910156
2560,2.0424232482910156
2561,2.0424232482910156
2562,2.0424232482910156
2563,2.0424232482910156
2564,2.0424232482910156
2565,2.0424232482910156
2566,2.0424232482910156
2567,2.0424232482910156
2568,2.0424225330352783
2569,2.0424225330352783
2570,2.0424225330352783
2571,2.0424225330352783
2572,2.0424225330352783
2573,2.0424225330352783
2574,2.0424225330352783
2575,2.0424225330352783
2576,2.0424225330352783
2577,2.0424225330352783
2578,2.0424225330352783
2579,2.0424225330352783
2580,2.0424225330352783
2581,2.0424225330352783
2582,2.0424225330352783
2583,2.0424225330352783
2584,2.0424225330352783
2585,2.0424225330352783
2586,2.0424225330352783
2587,2.0424225330352783
2588,2.0424225330352783
2589,2.0424225330352783
2590,2.0424225330352783
2591,2.0424225330352783
2592,2.0424225330352783
2593,2.0424225330352783
2594,2.0424225330352783
2595,2.0424225330352783
2596,2.0424225330352783
2597,2.0424225330352783
2598,2.0424225330352783
2599,2.0424225330352783
2600,2.0424225330352783
2601,2.0424225330352783
2602,2.0424225330352783
2603,2.0424225330352783
2604,2.0424225330352783
2605,2.0424225330352783
2606,2.0424225330352783
2607,2.0424225330352783
2608,2.0424225330352783
2609,2.0424225330352783
2610,2.0424225330352783
2611,2.0424225330352783
2612,2.0424225330352783
2613,2.0424225330352783
2614,2.0424225330352783
2615,2.0424225330352783
2616,2.0424225330352783
2617,2.0424225330352783
2618,2.0424225330352783
2619,2.0424225330352783
2620,2.0424225330352783
2621,2.0424225330352783
2622,2.0424225330352783
2623,2.0424225330352783
2624,2.0424225330352783
2625,2.0424225330352783
2626,2.0424225330352783
2627,2.0424225330352783
2628,2.0424225330352783
2629,2.0424225330352783
2630,2.0424225330352783
2631,2.0424225330352783
2632,2.0424225330352783
2633,2.0424225330352783
2634,2.0424225330352783
2635,2.0424225330352783
2636,2.0424225330352783
2637,2.0424225330352783
2638,2.0424225330352783
2639,2.0424225330352783
2640,2.0424225330352783
2641,2.0424225330352783
2642,2.0424225330352783
2643,2.0424225330352783
2644,2.0424225330352783
2645,2.0424225330352783
2646,2.0424225330352783
2647,2.0424225330352783
2648,2.0424225330352783
2649,2.0424225330352783
2650,2.0424225330352783
2651,2.0424225330352783
2652,2.0424225330352783
2653,2.0424225330352783
2654,2.0424225330352783
2655,2.0424225330352783
2656,2.0424225330352783
2657,2.0424225330352783
2658,2.0424225330352783
2659,2.0424225330352783
2660,2.0424225330352783
2661,2.0424225330352783
2662,2.0424225330352783
2663,2.0424225330352783
2664,2.0424225330352783
2665,2.0424225330352783
2666,2.0424225330352783
2667,2.0424225330352783
2668,2.0424225330352783
2669,2.0424225330352783
2670,2.0424225330352783
2671,2.0424225330352783
2672,2.0424225330352783
2673,2.0424225330352783
2674,2.0424225330352783
2675,2.0424225330352783
2676,2.0424225330352783
2677,2.0424225330352783
2678,2.0424225330352783
2679,2.0424225330352783
2680,2.0424225330352783
2681,2.0424225330352783
2682,2.0424225330352783
2683,2.0424225330352783
2684,2.0424225330352783
2685,2.0424225330352783
2686,2.0424225330352783
2687,2.0424225330352783
2688,2.0424225330352783
2689,2.0424225330352783
2690,2.0424225330352783
2691,2.0424225330352783
2692,2.0424225330352783
2693,2.0424225330352783
2694,2.0424225330352783
2695,2.0424225330352783
2696,2.0424225330352783
2697,2.0424225330352783
2698,2.0424225330352783
2699,2.0424225330352783
2700,2.0424225330352783
2701,2.0424225330352783
2702,2.0424225330352783
2703,2.0424225330352783
2704,2.0424225330352783
2705,2.0424225330352783
2706,2.0424225330352783
2707,2.0424225330352783
2708,2.0424225330352783
2709,2.0424225330352783
2710,2.0424225330352783
2711,2.0424225330352783
2712,2.0424225330352783
2713,2.0424225330352783
2714,2.0424225330352783
2715,2.0424225330352783
2716,2.0424225330352783
2717,2.0424225330352783
2718,2.0424225330352783
2719,2.0424225330352783
2720,2.0424225330352783
2721,2.0424225330352783
2722,2.0424225330352783
2723,2.0424225330352783
2724,2.0424225330352783
2725,2.0424225330352783
2726,2.0424225330352783
2727,2.0424225330352783
2728,2.0424225330352783
2729,2.0424225330352783
2730,2.0424225330352783
2731,2.0424225330352783
2732,2.0424225330352783
2733,2.0424225330352783
2734,2.0424225330352783
2735,2.0424225330352783
2736,2.0424225330352783
2737,2.0424225330352783
2738,2.0424225330352783
2739,2.0424225330352783
2740,2.0424225330352783
2741,2.0424225330352783
2742,2.0424225330352783
2743,2.0424225330352783
2744,2.0424225330352783
2745,2.0424225330352783
2746,2.0424225330352783
2747,2.0424225330352783
2748,2.0424225330352783
2749,2.0424225330352783
2750,2.0424225330352783
2751,2.0424225330352783
2752,2.0424225330352783
2753,2.0424225330352783
2754,2.0424225330352783
2755,2.0424225330352783
2756,2.0424225330352783
2757,2.0424225330352783
2758,2.0424225330352783
2759,2.0424225330352783
2760,2.0424225330352783
2761,2.0424225330352783
2762,2.0424225330352783
2763,2.0424225330352783
2764,2.0424225330352783
2765,2.0424225330352783
2766,2.0424225330352783
2767,2.0424225330352783
2768,2.0424225330352783
2769,2.0424225330352783
2770,2.0424225330352783
2771,2.0424225330352783
2772,2.0424225330352783
2773,2.0424225330352783
2774,2.0424225330352783
2775,2.0424225330352783
2776,2.0424225330352783
2777,2.0424225330352783
2778,2.0424225330352783
2779,2.0424225330352783
2780,2.0424225330352783
2781,2.0424225330352783
2782,2.0424225330352783
2783,2.0424225330352783
2784,2.0424225330352783
2785,2.0424225330352783
2786,2.0424225330352783
2787,2.0424225330352783
2788,2.0424225330352783
2789,2.0424225330352783
2790,2.0424225330352783
2791,2.0424225330352783
2792,2.0424225330352783
2793,2.0424225330352783
2794,2.0424225330352783
2795,2.0424225330352783
2796,2.0424225330352783
2797,2.0424225330352783
2798,2.0424225330352783
2799,2.0424225330352783
2800,2.0424225330352783
2801,2.0424225330352783
2802,2.0424225330352783
2803,2.0424225330352783
2804,2.0424225330352783
2805,2.0424225330352783
2806,2.0424225330352783
2807,2.0424225330352783
2808,2.0424225330352783
2809,2.0424225330352783
2810,2.0424225330352783
2811,2.0424225330352783
2812,2.0424225330352783
2813,2.0424225330352783
2814,2.0424225330352783
2815,2.0424225330352783
2816,2.0424225330352783
2817,2.0424225330352783
2818,2.0424225330352783
2819,2.0424225330352783
2820,2.0424225330352783
2821,2.0424225330352783
2822,2.0424225330352783
2823,2.0424225330352783
2824,2.0424225330352783
2825,2.0424225330352783
2826,2.0424225330352783
2827,2.0424225330352783
2828,2.0424225330352783
2829,2.0424225330352783
2830,2.0424225330352783
2831,2.0424225330352783
2832,2.0424225330352783
2833,2.0424225330352783
2834,2.0424225330352783
2835,2.0424225330352783
2836,2.0424225330352783
2837,2.0424225330352783
2838,2.0424225330352783
2839,2.0424225330352783
2840,2.0424225330352783
2841,2.0424225330352783
2842,2.0424225330352783
2843,2.0424225330352783
2844,2.0424225330352783
2845,2.0424225330352783
2846,2.0424225330352783
2847,2.0424225330352783
2848,2.0424225330352783
2849,2.0424225330352783
2850,2.0424225330352783
2851,2.0424225330352783
2852,2.0424225330352783
2853,2.0424225330352783
2854,2.0424225330352783
2855,2.0424225330352783
2856,2.0424225330352783
2857,2.0424225330352783
2858,2.0424225330352783
2859,2.0424225330352783
2860,2.0424225330352783
2861,2.0424225330352783
2862,2.0424225330352783
2863,2.0424225330352783
2864,2.0424225330352783
2865,2.0424225330352783
2866,2.0424225330352783
2867,2.0424225330352783
2868,2.0424225330352783
2869,2.0424225330352783
2870,2.0424225330352783
2871,2.0424225330352783
2872,2.0424225330352783
2873,2.0424225330352783
2874,2.0424225330352783
2875,2.0424225330352783
2876,2.0424225330352783
2877,2.0424225330352783
2878,2.0424225330352783
2879,2.0424225330352783
2880,2.0424225330352783
2881,2.0424225330352783
2882,2.0424225330352783
2883,2.0424225330352783
2884,2.0424225330352783
2885,2.0424225330352783
2886,2.0424225330352783
2887,2.0424225330352783
2888,2.0424225330352783
2889,2.0424225330352783
2890,2.0424225330352783
2891,2.0424225330352783
2892,2.0424225330352783
2893,2.0424225330352783
2894,2.0424225330352783
2895,2.0424225330352783
2896,2.0424225330352783
2897,2.0424225330352783
2898,2.0424225330352783
2899,2.0424225330352783
2900,2.0424225330352783
2901,2.0424225330352783
2902,2.0424225330352783
2903,2.0424225330352783
2904,2.0424225330352783
2905,2.0424225330352783
2906,2.0424225330352783
2907,2.0424225330352783
2908,2.0424225330352783
2909,2.0424225330352783
2910,2.0424225330352783
2911,2.0424225330352783
2912,2.0424225330352783
2913,2.0424225330352783
2914,2.0424225330352783
2915,2.0424225330352783
2916,2.0424225330352783
2917,2.0424225330352783
2918,2.0424225330352783
2919,2.0424225330352783
2920,2.0424225330352783
2921,2.0424225330352783
2922,2.0424225330352783
2923,2.0424225330352783
2924,2.0424225330352783
2925,2.0424225330352783
2926,2.0424225330352783
2927,2.0424225330352783
2928,2.0424225330352783
2929,2.0424225330352783
2930,2.0424225330352783
2931,2.0424225330352783
2932,2.0424225330352783
2933,2.0424225330352783
2934,2.0424225330352783
2935,2.0424225330352783
2936,2.0424225330352783
2937,2.0424225330352783
2938,2.0424225330352783
2939,2.0424225330352783
2940,2.0424225330352783
2941,2.0424225330352783
2942,2.0424225330352783
2943,2.0424225330352783
2944,2.0424225330352783
2945,2.0424225330352783
2946,2.0424225330352783
2947,2.0424225330352783
2948,2.0424225330352783
2949,2.0424225330352783
2950,2.0424225330352783
2951,2.0424225330352783
2952,2.0424225330352783
2953,2.0424225330352783
2954,2.0424225330352783
2955,2.0424225330352783
2956,2.0424225330352783
2957,2.0424225330352783
2958,2.0424225330352783
2959,2.0424225330352783
2960,2.0424225330352783
2961,2.0424225330352783
2962,2.0424225330352783
2963,2.0424225330352783
2964,2.0424225330352783
2965,2.0424225330352783
2966,2.0424225330352783
2967,2.0424225330352783
2968,2.0424225330352783
2969,2.0424225330352783
2970,2.0424225330352783
2971,2.0424225330352783
2972,2.0424225330352783
2973,2.0424225330352783
2974,2.0424225330352783
2975,2.0424225330352783
2976,2.0424225330352783
2977,2.0424225330352783
2978,2.0424225330352783
2979,2.0424225330352783
2980,2.0424225330352783
2981,2.0424225330352783
2982,2.0424225330352783
2983,2.0424225330352783
2984,2.0424225330352783
2985,2.0424225330352783
2986,2.0424225330352783
2987,2.0424225330352783
2988,2.0424225330352783
2989,2.0424225330352783
2990,2.0424225330352783
2991,2.0424225330352783
2992,2.0424225330352783
2993,2.0424225330352783
2994,2.0424225330352783
2995,2.0424225330352783
2996,2.0424225330352783
2997,2.0424225330352783
2998,2.0424225330352783
2999,2.0424225330352783
3000,2.0424225330352783
